AAN,ACIW,ACLS,ACXM,ADBE,ADI,ADP,ADSK,AGYS,AMD,ARRS,ASGN,ATU,ATVI,AVID,AZPN,BBOX,BBSI,BCOR,BHE,BLKB,CA,CACI,CALD,CAMP,CCMP,CCRN,CDNS,CERN,CEVA,CHKP,CMTL,CPSI,CRAY,CREE,CRM,CRUS,CSGS,CTG,CTSH,CTXS,CVG,CW,DDD,DIOD,DMRC,DOV,DOX,DSPG,EA,EFII,EPAY,ETN,FISV,FNSR,FORM,GHM,HHS,HSII,HSTM,IDTI,INTC,IPG,ITW,IVAC,JBL,JCOM,JKHY,JNPR,KAI,KELYA,KFRC,KFY,LECO,LPSN,LRCX,MAN,MCHP,MDCA,MDRX,MGRC,MIND,MOSY,MPWR,MRVL,MSCC,MSFT,MU,MXIM,NATI,NSP,NTAP,NTCT,NUAN,NVDA,NVEC,OCLR,OMC,OMCL,ORCL,PDFS,PEGA,PLAB,PLUS,PLXS,PNR,POWI,PRFT,PRGS,QCOM,QSII,RCII,RHI,RHT,RMBS,RSYS,SANM,SCSC,SGMS,SIGM,SLAB,SMTC,SNPS,SNX,SONS,SPA,SPRT,STX,SXI,SYNA,SYNT,TBI,TECD,TNC,TTEC,TTWO,TWIN,TXN,TZOO,UIS,UTEK,VDSI,VECO,VRNT,VRSN,VSAT,XLNX,YHOO,ZBRA
29.45556548,21.03,8.24,32.99,55.77,45.85302624,73.79226253,42.28,11.44,3.42,18.83,33.02,38.15840894,16.33153605,8.28,37.12,24.5454118,80.61545466,29.44,22.5,34.67555632,29.06778612,71.49,10.72,23.77,42.2765766,6.5,12.59,56.15,15.4,61.57,26.5233678,52.04538731,22.09,54.31,52.74,19.32,26.87635034,16.88862605,46.71,45.22964231,19.20977861,49.86650466,75.51,19.46,17.93233829,58.57990147,38.84638581,8.12,23.32,38.41,33.98,63.48963683,54.52,21.25,5.13,33.74296533,7.178442847,16.44866826,33.28,9.41,22.32721996,15.72152856,73.44939173,5.51,18.72841997,43.85989132,54.41910683,18.57145508,36.00841125,20.885638,18.63291853,22.76509196,67.06444098,11.43,48.23087002,75.86070486,38.7250599,19.95231079,14.33,34.11814722,15.73,40.8,30.68330977,12.52898448,23.07,33.68731135,19.06,25.91676377,29.29961413,32.37616569,37.71504344,28.98,16.11,14.76233964,48.70330273,2.26,64.06387158,23.19,33.21700649,22.57,24.09098598,8,26.335,38.69,65.10943309,51.61826605,19.69,25.65204091,64.9104045,21.211031,30.70190021,35.70859308,46.42,8.28,2.3,15.09,40.9,17.47,5.47,37.85,29.5,35.72,62.07057867,14.05,24.42,12.99,40.41101687,57.54427865,47.48,42.84,24.54,52.37,58.42083857,25.02627905,17.13,25.53830534,38.68867588,20.63,26.3,24.22,7.25,30.2,36.13,55.49,58.08,39.52840732,34.63,51.5
29.37649013,20.91333333,8.84,32.97,55.94,45.50993989,73.18126148,42.34,11.45,3.42,18.92,32.53,37.90972275,16.63128598,8.29,37.64,24.51799697,78.40939497,29.57,22.58,34.49116349,28.93317148,71.1,10.68,23.48,43.15099336,6.62,12.86,55.95,15.6,60.92,26.45434147,51.89534974,22.06,54.01,53.61,19.2,26.71386885,16.92580519,46.48,45.90948662,19.18096394,49.62172504,69.57,19.41,17.93233829,58.05532871,38.84638581,8.11,23,37.6,33.68,63.13340377,54.15,21.14,5,33.43708009,7.0640804,16.34545357,31.82,9.44,22.20066891,15.6569069,72.95768808,5.41,18.38617473,43.61332761,54.45747067,19.05010083,35.40635979,20.79873521,18.66123603,22.85317701,67.2909144,11.47,47.77948593,75.28903414,38.95269369,19.56966373,14.26,34.14540539,15.93,41,30.72196591,12.4633877,23.08,33.99906111,18.8,25.55505039,29.0198597,32.50885489,37.50133415,28.99,16.02,14.54243432,48.7574476,2.23,64.23736268,23.27,33.20745039,22.39,23.71625923,8.04,27.225,38.34,65.14685231,51.16069183,19.96,25.7115354,64.17853607,21.19227677,30.42295563,35.38858988,46.53,8.35,2.24,15.13,41.04,16.72,5.53,38.2,29.45,35.9,61.96237322,14,24.63,11.88,40.30122728,57.1698467,46.29,42.88,24.36,51.74,58.65197938,24.67612513,17.04,25.56744757,38.4867421,20.69,26.37,24.53,7.2,30.11,36.35,55.28,57.71,39.63848875,35.62,52.01
29.20845503,21.21666667,9,33.3,56.23,46.14974956,73.85706567,43.53,11.61,3.37,19.55,33.87,38.27777831,16.77632626,8.46,38.47,24.70990078,79.89273935,29,23,34.98611266,29.24637486,71.76,10.89,24.24,43.11169373,6.75,13,57.69,15.67,61.17,26.57513755,53.78405804,23.09,55.5,54.44,19.46,26.8667926,17.47419756,46.87,46.9012595,19.44029596,50.73031637,72.19,19.75,18.08127798,59.22974534,38.98053711,8.26,23.39,38.25,34.03,64.60286513,54.99,21.17,5.17,34.95694737,7.099268845,16.4205188,32.67,9.64,22.80630605,15.97078357,73.44939173,5.39,18.46222923,44.30560265,54.63010795,19.27027788,36.93537937,21.16565811,18.6706752,22.95104929,67.75329763,11.65,48.83591678,76.00362254,39.90420292,20.15274496,14.71,35.05401118,16.97,43,31.12785536,12.96004902,23.43,34.29247264,19.99,25.75399275,29.24366325,32.95431151,37.52920928,29.43,16.08,14.65716753,49.68693438,2.3,64.59347599,23.93,33.38901631,22.83,23.61764692,8.32,27.125,39.4,65.87652699,52.51394324,20.45,25.97926061,64.79294413,21.12663698,30.6209163,35.82153539,47.11,8.73,2.26,15.6,41.32,17.48,5.63,38.63,29.99,36.24,63.63463921,14.1,25.6,12.27,40.73194031,57.33735573,48.39,43.665,24.49,52.71,59.67285127,24.86092859,17.12,25.9560106,38.95486131,20.98,26.85,25.65,7.36,31.41,37.08,55.94,58.37,40.46409949,36.3,51.75
28.67469646,21.21,8.92,33.56,56.41,46.14047696,74.06999028,45.86,11.56,3.34,19.89,33.76,38.36730534,16.64095533,8.43,38.71,24.76473044,78.96683012,29.35,22.87,35.08316151,29.73188496,71.64,11.15,24.74,43.19029299,6.78,13,57.96,15.71,61.43,26.74770338,54.94022995,23.17,55.63,54.69,19.39,27.21087106,17.43701842,46.56,47.18919357,19.61318396,50.97557993,73.3,19.8,18.04156073,59.64470588,38.9230437,8.39,23.14,38.45,34.38,65.01253315,55.055,20.41,5.25,34.6988567,7.081674623,16.64571449,32.43,9.63,21.57695305,16.00771023,73.75554683,5.84,18.65236548,44.33405231,54.52460739,19.68191322,38.02480583,21.47464582,19.07655944,22.75530473,68.14962611,11.78,49.5370027,76.8134894,39.89054489,19.89157316,14.59,36.34423139,17.18,45.9,31.14718343,13.66287163,23.74,34.44834751,20.19,25.67260724,29.16906206,33.03013391,37.76150198,29.77,16.37,14.51375102,49.8764414,2.25,65.50658704,24.28,33.2838992,22.52,23.69160615,8.35,27.165,39.2,65.82975297,52.29002394,20.36,25.9990921,65.92237072,21.23916234,30.62991451,35.89714813,47.11,8.63,2.24,15.57,41.67,17.32,5.67,38.38,29.85,36.59,63.91990811,14.5,25.05,11.91,40.8248392,58.21431477,49.89,43.635,24.89,52.87,60.38553542,24.96792006,16.86,27.15084193,39.13843748,20.9,26.88,25.58,7.4,31.91,37.1,56.72,58.8,40.3448446,36.49,51.89
28.76365622,21.26,8.96,33.24,56.95,46.04775092,74.17182378,45.39,11.65,3.39,19.76,33.75,38.67567621,16.83434237,8.64,38.91,25.07543186,79.57150554,29.04,22.96,34.78231006,29.48957863,71.3,10.79,24.7,43.9959354,6.97,12.83,58.24,15.81,60.47,27.1273482,54.32242817,23.05,55.78,52.75,19.22,27.22998653,17.46490277,46.315,47.07721921,19.42108618,50.56353714,72.08,19.69,17.84297448,58.6738548,38.8176391,8.67,22.78,38.77,33.85,64.80769914,54.75,20.63,5.21,34.98562411,7.072877511,16.67386395,32.34,9.67,21.46848073,15.7676869,73.51433372,5.78,18.7474336,44.58061602,54.41910683,19.61490282,37.81456564,21.75466594,19.13319445,22.51062404,66.99838623,11.8,49.83472412,76.82301725,39.91786095,20.18311377,14.85,35.46288378,17.32,45.8,31.18583957,13.56916195,23.93,34.51253128,19.86,25.68165008,29.25298839,33.16282311,37.88229419,29.48,15.99,14.82926735,50.07497255,2.22,64.74870487,24.25,33.2361187,22.67,23.66695307,8.32,27.385,39.82,66.23200953,52.03689778,20.27,25.92968186,65.49770632,21.53922998,30.87286625,36.02947043,46.87,8.53,2.24,15.3,42.3,17.54,5.61,38.54,29.59,36.75,64.32321932,14.35,25.07,11.88,40.92618344,58.13548699,49.16,43.705,25.06,52.54,60.86707877,24.64694563,16.93,26.94684633,39.0558282,20.86,26.79,25.47,7.53,32.45,36.86,56.45,59.82,40.70260925,36.29,52.27
28.82296273,21.32666667,8.84,33.51,56.7,46.28883862,74.34771802,45.28,11.73,3.45,20.07,34.02,38.88457261,16.53459245,8.65,39.24,25.22164429,81.25325904,29.5,23.01,35.12312217,29.61521895,71.72,10.99,25.65,43.76996253,7.17,13.2,57.68,15.9,60.55,27.18774624,53.3074681,23.25,56.15,52.3,19.67,27.36379482,17.66009328,47.015,47.00523569,19.74765241,51.77023389,73.34,20.08,18.16071248,58.61121925,38.54933648,8.66,22.52,39.6,34.42,64.8611341,55.13,20.5,5.24,35.50180545,7.042087622,16.8052281,33.05,9.81,21.37808712,15.95232023,73.55144343,6.09,19.02313115,45.73756883,54.79315427,19.32771537,38.74153376,22.02503018,19.07655944,22.51062404,67.44189668,12.03,50.43977088,76.82301725,39.59917364,20.31673655,14.9,35.66277705,17.57,47.5,31.64004919,13.37237162,24.13,34.24662708,20.31,25.69069291,29.29961413,33.50402392,37.99379469,30.38,13.1,14.95356166,50.30057614,2.22,65.52484926,24.11,33.37946021,23.16,24.80592519,8.51,27.31,40.62,66.36297678,52.49447199,20.33,26.02883935,66.54581419,21.59549266,30.59392167,35.94440609,46.54,8.65,2.25,15.47,42.22,17.73,5.53,38.74,29.76,36.59,65.33641577,14.4,25.45,12,41.21332546,57.65266684,51.03,43.695,25.34,52.26,62.79325214,24.82202259,16.01,27.70454425,39.19351032,20.88,27.06,25.73,7.6,31.85,37.3,56.58,60.67,40.82186414,36.64,52.11
28.40880562,21.56666667,8.76,33.34,56.91,45.00921928,74.36623321,45.44,12.47,3.56,20.26,34.03,38.88457261,16.5249231,8.77,39.66,25.45923949,80.47851866,28.82,23,35.06469723,29.54342448,71.74,10.91,25.27,44.21208337,7.36,13.3,57.65,16.07,61.74,27.75721348,53.93409562,23.64,56.54,52.71,20.07,27.39246802,17.72515678,47.21,47.12520822,19.80528175,51.5642125,74.81,20.17,18.24014698,58.10230538,38.8176391,8.78,22.11,39.77,34.85,64.87894575,55.375,20.69,5.44,35.91283874,7.059870671,17.10548901,33.22,9.93,21.60407113,16.1138744,73.75554683,6.26,19.35586958,45.92723322,54.83151811,19.47130909,39.11423228,22.2181475,19.21814697,22.65743246,67.83822516,12.18,50.14204946,76.80396156,39.51722548,20.41999052,14.93,35.53557224,17.48,47.7,32.33585968,13.40985549,24.4,34.47585484,21.17,25.80824976,29.34623987,33.74096893,38.31900447,30.04,13.4,15.01092826,51.03153177,2.2,65.30570261,24.07,33.72347984,23.25,25.02780288,8.65,27.735,40.22,66.6716853,52.41647129,20.34,26.08833384,66.78073492,21.81116627,30.67490558,36.29411501,46.9,8.65,2.26,15.48,41.63,17.99,5.71,38.96,29.95,36.76,64.94294142,14.5,24.9,11.91,41.39912324,57.93841754,50.6,44.34,25.46,52.02,63.09263554,25.09436453,16.15,27.87939761,39.02829178,21.05,27.8,26.16,7.68,31.97,37.94,56.7,60.64,40.84938449,36.96,52.17
28.32967245,21.51,8.88,33.28,56.78,44.71249596,74.07924787,45.25,13.07,3.64,20.52,34.03,38.87462516,16.64095533,8.85,39.53,25.59631364,79.85494714,29.08,22.98,35.22049705,29.61521895,71.77,10.92,24.94,44.28085772,7.64,13.25,57.47,15.99,61.86,27.7313286,54.29595095,23.81,55.8,52.09,20.18,27.59318045,17.69727242,46.945,47.44513496,19.70923286,51.77023389,75.16,20.43,18.59760222,58.17277037,38.76972792,8.84,22.17,39.6,34.57,64.70973505,54.945,20.69,5.42,35.73121938,7.077653721,17.11487217,33.64,9.92,21.54983497,16.13241741,73.82976624,6.62,19.27030827,45.49100512,54.63902551,19.40429869,39.58249453,22.44023242,19.04824194,22.66721968,67.45133307,12.29,50.04601029,76.59434896,39.41706661,20.73582619,14.94,35.33567897,17.5,47.1,32.27787547,13.33488775,24.43,34.96181769,21.1,25.75399275,29.15041177,33.56954995,38.32829618,30.43,13.52,14.91531726,51.42859409,2.26,65.24178484,24.25,33.72347984,23.2,24.82564765,8.64,27.01,40.37,66.1571711,52.12396866,21.68,26.11808108,66.79889172,21.90493741,30.64791094,36.51150164,46.85,8.59,2.24,15.48,41.99,17.95,5.61,39.05,29.72,36.63,65.08065744,14.55,25.76,12,41.41601395,58.05665921,50.51,44.185,25.54,51.84,63.02503284,24.97764656,16.36,27.90853984,39.46887456,21.48,27.47,26.46,7.7,32.22,37.92,56.86,60.17,40.75764997,36.98,51.84
27.94389828,21.22333333,8.72,32.85,56.76,44.87940283,73.66265625,45.42,12.32,3.66,20.68,33.52,38.43693747,16.75698756,8.84,38.92,23.94228552,79.48647306,28.47,22.84,34.84073499,29.49855294,71.94,10.8,24.37,43.98611049,7.23,13.31,57.68,15.97,62.02,27.21363112,52.65436335,22.78,57.36,51.56,19.86,27.4689299,16.90721562,46.78,46.52534559,19.44990085,51.07368536,76.89,20.17,17.96212623,57.40548484,38.66432332,8.74,21.9,38.73,33.26,64.02398641,55.5,19.8,5.39,34.74665127,6.882040176,16.73954602,33.04,9.75,21.42328392,15.97480184,73.36589488,6.39,19.07066521,43.25296526,54.71602255,19.44259035,38.94221758,22.17952404,18.50077017,22.51062404,67.58344256,11.75,49.45056745,76.59434896,38.92537763,21.30979677,15.02,34.59970828,16.88,45.7,31.6690413,13.34425871,24.03,35.25522922,21.27,25.51887906,28.99188426,32.72197833,38.09600348,29.86,13.66,15.05873377,51.45566652,2.22,65.7257337,23.05,33.52280172,23.16,24.7122435,8.44,26.835,40,65.88588179,51.0709592,21.27,25.96934486,66.67179408,20.8640778,30.01803608,36.54930801,46.18,8.52,2.18,15.17,41.93,17.6,5.55,39.19,29.26,36.44,64.08713471,14.35,24.18,11.49,42.09164224,56.82497516,50.27,44.74,25.04,51.73,62.08825254,24.47186867,16.45,26.99541671,39.29447721,20.91,27.74,26.04,7.6,31.78,37.45,57.17,59.17,40.62004818,37.01,52.19
28.24064764,21.33666667,8.92,33.23,56.4,45.95502488,74.3754908,45.77,12.57,3.62,20.52,32.33,38.18825128,16.55393116,8.89,39.05,24.49972041,79.00462234,28.38,22.56,34.39281051,29.3639383,72.13,10.67,24.28,43.3278417,7.41,13.38,57.45,15.75,62.01,27.1359765,53.02504442,22.54,58.17,51.63,20.31,27.42114122,17.15817484,46.925,46.51734742,19.65160352,51.17179079,78.02,20.45,18.01177279,57.33501985,38.79847463,8.73,21.54,39.13,33.57,63.37386108,55.05,19.62,5.29,34.67017996,6.882040176,16.48620088,33.75,9.98,21.28769352,15.72447122,72.55875871,6.57,18.99461071,43.11071696,54.63902551,19.50002784,39.20979601,22.29539443,18.34974347,22.45190067,67.62118813,11.95,50.68947271,75.86606539,38.82521877,21.82910349,15,35.53557224,16.74,45.5,31.51441674,13.2318071,24.1,35.12686168,21.83,25.71782142,28.3950748,32.9410137,37.85441906,29.49,13.51,15.04917267,51.5549321,2.19,64.53868932,23.19,33.51324562,22.92,24.66786797,8.4,27.055,39.75,65.47427043,51.67546463,20.87,26.06850234,66.55377483,21.01411161,29.77508435,36.30356661,45.93,8.44,2.05,14.99,41.47,17.78,5.5,39.45,29.4,36.67,64.8052254,14.3,24.27,11.19,41.92273516,57.65266684,48.63,44.705,24.97,51.34,62.39729346,24.29679171,16.5,26.28628918,39.32201364,20.54,28.02,26.18,7.64,31.64,38.39,56.66,60.31,40.62922163,36.56,52.23
28.40880562,21.37666667,9.2,33.55,56.05,45.5377577,73.44047405,46.29,12.39,3.57,20.8,33.27,37.43224526,16.67963274,8.85,39.48,24.49972041,77.7952715,28.61,22.39,34.66546019,29.28316953,72.72,11.55,24.14,42.63027327,6.94,13.61,56.4,15.69,61.98,26.78221655,53.02504442,22.97,58.06,52.27,20.31,27.55494951,17.20464877,46.675,47.98901041,19.62278885,50.80880071,77.64,20.23,17.98198485,56.67734653,38.76014568,8.73,22.34,38.96,33.69,62.60796001,54.555,20.54,5.26,34.29738232,6.819799502,15.98889374,32.36,10.05,21.45944137,15.75228574,72.47526186,6.44,18.94707665,42.20032786,54.69677329,19.94995484,38.87532297,22.22780337,18.17039927,22.02126265,67.37584193,11.94,49.22007345,76.76683717,38.62490103,21.15491582,15.14,34.48158953,16.29,45.6,31.63038516,13.31614581,23.89,35.70451563,21.759,25.52792189,28.08734493,32.25533778,37.78937711,29.54,14.15,15.25951689,51.85272883,2.21,63.39730051,23.45,33.51324562,23.03,24.12056968,8.07,26.55,39.67,65.27781956,52.00696761,21.51,26.22715431,66.43575559,21.01411161,29.96404681,36.54930801,46.66,8.43,2.13,14.91,41.82,17.76,5.39,39.93,29.31,36.5,65.877443,14.45,24.75,10.8,42.19298648,57.3472092,48.92,44.31,24.39,51.1,61.86612938,24.18007373,16.61,25.87829799,38.94568251,20.57,28.32,26.1,7.68,30.45,37.89,56.83,59.5,40.72095616,38.13,51.56
28.60663852,21.42333333,8.96,33.95,55.04,45.58444394,72.69986672,45.94,12.45,3.64,21.36,32.64,37.59140442,16.22517318,8.76,39.69,24.63679457,78.57945993,28.5,22.35,34.72388512,29.14855489,72.65,11.85,24.22,43.64223874,7.04,13.38,56.09,15.85,61.31,26.95478238,53.53693733,22.79,58.25,53.05,20.49,27.30644841,17.26971227,46.89,47.03722837,19.41148129,50.66164257,75.85,20.2,17.82311585,57.52292651,38.38643847,8.82,21.01,38.53,33.77,63.51635431,54.14,21.76,5.17,34.46944277,6.970955423,15.97951058,32.56,10.19,21.9294881,15.54831264,73.20817862,6.6,19.48896495,43.30038135,54.81226885,20.4381735,38.311497,22.01537432,17.92498089,23.43062346,67.20598687,12.08,48.83591678,76.77641985,38.54295287,20.61738781,15.27,34.78142944,16.4,46.4,31.6980334,12.97879095,24.08,34.84261926,21.65,25.35610803,28.25519759,32.35057055,38.51413034,29.33,14.24,15.01092826,52.44832231,2.16,64.30128045,23.74,33.3030114,23,24.01702676,8.11,26.26,40.13,65.24975515,53.00147655,22.48,26.22715431,66.48114761,20.8640778,30.35996815,36.1901475,46.67,8.56,2.11,15.21,42.11,17.41,5.35,40.32,29.43,37.41,65.33641577,14.3,24.26,10.26,42.09164224,57.80046893,48.85,44.055,24.01,51.7,62.05927996,24.05362926,16.41,26.06286543,39.15679509,20.59,27.5,26.04,7.74,30.28,38.63,56.89,59.47,40.54666056,38.87,50.95
28.60663852,21.49,8.88,36.24,55.6,46.0046201,73.74597457,46.42,12.71,3.66,21.26,32.91,38.32751555,16.63128598,8.77,39.99,24.80128355,81.49890843,28.59,22.86,35.12312217,29.48060432,72.95,12.08,23.9,43.44574059,6.94,13.36,57.42,16.12,61,27.032437,54.78136663,23.1,58.03,53.88,20.32,27.6887578,17.39054449,48.1,48.01300491,19.69962797,51.39743327,75.38,20.54,17.93233829,58.75997869,38.83680357,8.72,22.24,39.21,34.25,64.49599522,55.58,21.82,5.2,35.08121325,6.953172374,16.18593996,32.69,10.24,22.43569228,15.65029919,74.67401213,7.25,19.41291045,43.64177727,55.55336538,20.74450678,38.19682053,22.46920001,18.11376426,23.84168703,68.08357136,12.01,49.1336382,77.67719162,39.6629111,20.49894944,15.18,35.31750685,16.35,47.4,32.66443686,12.74451675,24.12,35.17270723,22.31,25.73590708,28.47900113,31.56013859,38.62563084,29.71,14.25,14.79102295,52.34905673,2.18,65.10481818,24.23,33.90504575,23.13,24.05154106,8.2,26,41.28,66.37233158,53.37197988,22.95,26.19740707,66.96230298,20.71404398,30.6209163,37.16366152,46.77,8.58,2.63,15.79,42.82,17.45,5.33,40.56,29.76,37.94,66.08401703,14.55,24.74,10.83,43.4260081,58.63801408,49.26,44.97,23.88,52.36,62.68701933,24.22870622,16.64,26.12114989,39.91863616,20.94,30,25.7,7.74,29.49,40.01,57.2,59.94,40.68426235,38.86,51.86
28.65609675,21.13666667,8.48,36.45,55.44,45.76185165,73.14423112,46.78,12.52,3.63,21.21,33.11,38.43693747,16.7279795,8.28,40.28,24.64593284,80.15728485,28.53,22.79,34.69467266,29.4626557,72.82,11.9,24.54,43.54398966,7,13.42,56.71,16.07,60.93,26.99792383,54.99318439,23.19,58.05,53.68,20.41,27.72698874,16.82356255,47.4,47.45313312,19.42108618,51.4955387,75.95,20.53,17.98198485,58.56424258,38.9230437,8.67,22.19,39.47,33.96,64.3891253,55.56,22.6,5.26,34.91871171,6.846474077,16.13902419,31.78,10.3,22.53512524,15.86354379,74.07097935,7.77,19.54600582,43.57539473,55.52449149,20.7540797,37.80500926,22.60438214,18.29310846,23.81232534,68.10244415,11.75,49.61383403,77.97425466,39.43527732,20.59005588,15.22,35.4810559,16.1,51.5,32.26821144,12.57583932,24.01,35.48904153,23.12,25.57313606,28.28317303,31.7601274,38.33758789,29.27,14.19,14.53765377,51.36542508,2.19,64.93132708,24.18,34.01971896,23.41,24.04661045,8.3,26.34,41.35,66.64362089,52.62122313,22.47,25.9990921,66.60824525,20.798438,30.8368734,38.0710144,47.47,8.53,2.55,15.71,42.74,17.7,5.36,41.35,29.41,37.75,66.00532216,14.3,24.25,10.29,42.826388,60.01750021,49.74,44.805,24.44,52.07,63.16989577,24.03417627,16.89,26.28628918,40.00124543,20.87,30.16,26.47,7.75,30.56,41.04,56.77,60.67,40.58335437,38.87,51.69
28.53739701,20.99333333,8.64,36.35,55.32,45.66847917,72.68135154,46.79,12.65,3.72,21.39,32.64,38.34741044,16.7473182,8.34,39.82,23.79607309,80.54465504,28.49,22.49,34.36359804,29.59727033,72.45,11.58,24.13,43.11169373,7.03,13.66,55.855,16.1,60.7,27.54150619,53.96057284,22.9,58.18,53.72,19.99,27.717431,16.70273033,47.345,47.15720089,19.23859328,51.52497033,80.48,21.84,17.95219691,58.25889426,38.65474108,8.53,22.06,39.34,33.99,64.20210294,55.565,21.56,5.85,34.65106213,6.739775779,16.16717365,31.59,10.27,22.43569228,15.81718627,74.08953421,7.74,18.9090494,43.1770995,55.15875554,20.66792346,37.52787446,22.44988828,18.17039927,23.45019791,68.22511725,11.73,49.54660662,77.84009716,39.16211677,20.61738781,15.18,35.17212993,15.94,50.1,31.88165006,12.669549,23.77,34.94347947,23.14,25.55505039,28.30182333,31.61727825,38.52342205,28.93,14.08,14.87707285,49.9396104,2.17,64.51129599,23.4,33.2552309,23.55,24.01702676,8.3,26.17,40.79,67.01781303,52.11421858,22.65,25.7313669,66.61732366,20.29207386,30.67490558,37.73075707,46.69,9.58,2.51,15.7,41.69,17.3,5.31,41.6,28.6,38.11,64.9232677,14.1,24.17,10.26,43.02063113,59.7711634,50.92,44.75,24.11,51.87,62.63873168,23.73265483,16.9,25.61601795,39.84520569,20.88,30.48,26.18,7.7,30.93,40.86,57.35,60.37,40.06046757,40.22,50.91
28.24064764,20.6,8.44,36,54.64,45.44438523,72.12589604,45.75,12.78,3.68,21.51,31.6,37.7107738,16.44756828,8.17,39.14,23.54020134,78.13540143,27.96,22.12,33.68197382,29.17547782,71.62,11.24,23.61,42.58114873,7.13,13.55,54.6,15.97,59.9,27.38619695,52.97208999,22.59,56.93,51.43,19.71,27.6600846,16.62837204,46.75,46.33338955,18.98886616,52.30981374,77.36,21.77,17.75361067,57.35850818,38.6068299,8.71,21.08,38.53,32.79,63.19574455,55.195,21.56,5.77,34.6988567,6.668643581,15.94197797,30.46,10.05,22.07411787,15.53904114,73.01335264,7.49,18.41469517,42.20032786,54.4754068,20.40945476,36.90671026,22.00571845,17.55685332,23.40126177,66.72473085,11.39,49.22007345,77.62927823,38.37905654,20.25296205,14.83,35.19030204,16.26,48.4,31.18583957,12.69778723,23.31,34.48502395,22.5,25.24759402,27.7889402,31.29348685,37.22258291,28.22,14.25,14.73365634,49.03719605,2.07,63.74428271,22.41,33.02588448,23.46,23.75570415,9,26.055,40.25,65.71749533,50.98320841,22.66,25.38431571,66.28142273,19.84666097,30.38696278,37.22037108,46.15,10,2.4,15.32,41.24,16.88,5.35,40.99,28.49,37.96,63.99860298,13.95,23.78,10.38,41.86361769,58.59860019,49.9,43.69,23.69,50.01,61.99167726,23.46031289,16.49,24.53775553,39.29447721,20.94,29.7,27.41,7.73,30.75,40.51,56.29,60.47,39.50088696,39.155,50.57
28.27032258,20.51333333,8.48,35.8,53.99,44.92149935,71.86507658,45.51,12.83,3.69,21.5,32.01,38.00919722,16.10914095,8.16,39.16,23.54933961,80.94147328,28.11,21.76,33.46774907,29.07676042,71.49,11.33,23.68,42.34535096,7.35,13.42,54.03,15.63,60.09,27.61916081,52.94561277,21.77,55.92,50.98,19.48,27.53583404,16.73061469,46.62,45.89349029,18.94084171,53.13389933,80.36,21.23,18.03163141,57.48377929,38.77931015,8.83,20.97,38.19,32.44,62.84841732,55.99,21.52,5.65,34.89003497,6.570836809,16.21408942,30.39,9.99,22.11931467,15.4648691,72.76286211,7.42,18.15801124,43.0348512,54.50428069,19.75849654,37.93879848,22.20849163,17.60404917,23.86126148,66.73416725,11.41,48.79750111,78.27131769,38.21516022,20.84515392,14.78,35.47196984,16.25,50.4,30.61566153,12.38716678,23.03,34.12742865,22.54,24.95822331,27.83556594,31.89345327,36.79516433,28,14.11,14.44682332,49.49742737,2.1,62.91335165,22.54,32.1084988,23.27,23.31194878,8.92,27.49,39.79,65.45556083,50.5152042,22.22,23.79779597,66.02722744,19.85611626,30.26098781,37.16366152,46.35,9.57,2.4,15.14,40.65,16.82,4.49,40.2,28,38.07,63.59529177,13.9,24.27,10.11,41.72849203,59.63321479,50.14,43.785,23.5,49.12,62.03030737,23.18797095,16.42,25.53830534,38.9365037,20.93,29.48,26.8,7.57,30.47,40.2,56.44,60.05,39.8219578,39.35,50.68
28.36923903,20.52,8.84,36.15,60.89,45.20161678,71.74398183,47.74,13.01,3.69,21.72,32.24,37.97935488,16.21550383,8.14,39.62,23.62244583,80.66747973,28.35,21.82,33.1756244,29.02291457,72.24,11.6,24.35,42.35517586,7.77,13.55,54.17,15.86,60.59,27.61053252,53.96057284,22.14,56.07,51.13,19.59,27.41158349,16.86110416,46.77,46.38137856,19.15214928,53.46745778,80.97,21.51,17.90255035,57.43680262,38.73139897,8.77,22.22,38.05,33.21,63.20465038,55.92,21.81,5.46,34.65106213,6.650860532,16.33607042,30.21,10,21.95660618,15.29798203,73.24528833,7.48,18.12949081,43.00640154,55.02401072,19.78721528,38.28282788,22.08296538,17.94569109,24.17445277,66.85684035,11.67,49.04720294,78.798365,37.81452475,21.25513291,14.77,35.35385109,16.45,51.5,30.6639817,12.37775404,23.07,33.6414658,23.08,25.084823,27.85421624,32.02677914,36.95312337,27.89,14.23,14.36077341,48.98305118,2.08,62.84030276,24.33,31.75492307,23.31,23.49931216,8.86,26.68,39.79,65.49298004,51.28546112,22.11,24.42248812,65.89105139,19.6575551,30.00903787,37.16366152,46.77,9.54,2.3,15.25,40.55,16.99,4.48,40.72,27.64,38.14,63.92974497,13.7,24.42,10.23,42.22676789,59.27848978,49.47,43.69,23.43,49.39,62.50352628,23.09070597,16.94,25.47030681,38.50509972,21.06,29.85,26.85,7.47,30.12,40.62,57.05,60,39.73939673,39.73,50.3
